date,county,population,baseline_congestion_index,vehicle_km_millions,goods_vehicle_share,congestion_index
2023-06-14,Galway,292000.0,0.55,1.9652124661960062,0.1565965498313222,0.5152004238117561
2023-06-15,Galway,292000.0,0.55,1.9640504650162351,0.12743900883204715,0.6069842782545901
2023-06-16,Galway,292000.0,0.55,1.8547723796042312,0.15412407330480704,0.5816956617704901
2023-06-17,Galway,292000.0,0.55,1.7050715307002322,0.12339681032517172,0.7161608428176689
2023-06-18,Galway,292000.0,0.55,1.6468334453167857,0.10838200878355164,0.6988165671668978
2023-06-19,Galway,292000.0,0.55,1.9077452973004703,0.14682416363147763,0.5645250613765462
2023-06-20,Galway,292000.0,0.55,1.9109473639675243,0.16411758984921343,0.5355068722591262
2023-06-21,Galway,292000.0,0.55,1.9465843820245787,0.15327259662206894,0.5294652990023527
2023-06-22,Galway,292000.0,0.55,1.8533207267446028,0.11165093078826095,0.5677476752271821
2023-06-23,Galway,292000.0,0.55,1.889217169621468,0.15367239601261626,0.5214128429927865
2023-06-24,Galway,292000.0,0.55,1.6857656779839867,0.1499255111959496,0.7392890285587298
2023-06-25,Galway,292000.0,0.55,1.6772194289659421,0.1274063705618246,0.7475581591876469
2023-06-26,Galway,292000.0,0.55,1.8398648218580076,0.08732509472593211,0.46789235460706935
2023-06-27,Galway,292000.0,0.55,2.0335466608177852,0.1565895389145206,0.5245263862674451
2023-06-28,Galway,292000.0,0.55,1.8645656022655797,0.15404508833418723,0.5792815456588312
2023-06-29,Galway,292000.0,0.55,1.9570423917796667,0.146344121854546,0.5774810521798328
2023-06-30,Galway,292000.0,0.55,1.914443768677267,0.10221318792753462,0.5744698231888863
2023-07-01,Galway,292000.0,0.55,1.6867551128594878,0.10698726714096682,0.6992892760595657
2023-07-02,Galway,292000.0,0.55,1.4732331823511626,0.15655884803646072,0.7090349257791758
2023-07-03,Galway,292000.0,0.55,1.980972355832015,0.15241513522577319,0.575123482930005
2023-07-04,Galway,292000.0,0.55,1.8104918871269369,0.1463014713046939,0.602849903152028
2023-07-05,Galway,292000.0,0.55,1.7386620137663313,0.1316046435078447,0.5499611231288634
2023-07-06,Galway,292000.0,0.55,1.8352563878236954,0.14431543832942156,0.5750752364175786
2023-07-07,Galway,292000.0,0.55,1.9972148298269512,0.12574749077235578,0.5004821586404012
2023-07-08,Galway,292000.0,0.55,1.6393609346809044,0.1302979760369072,0.6827336059698899
2023-07-09,Galway,292000.0,0.55,1.5299842571558615,0.1192825860411828,0.6500956045117394
2023-07-10,Galway,292000.0,0.55,1.7925338144306662,0.14162181141065863,0.5909895143939649
2023-07-11,Galway,292000.0,0.55,1.9253235691704507,0.1281910769990524,0.6192483540148243
2023-07-12,Galway,292000.0,0.55,1.7267104494941408,0.15541647810526496,0.5654509488734711
2023-07-13,Galway,292000.0,0.55,1.8127421395064574,0.15081162636417944,0.5101930399600032
2023-07-14,Galway,292000.0,0.55,1.8045292649748927,0.12035072968290406,0.5458347459748636
2023-07-15,Galway,292000.0,0.55,1.7511808305688388,0.17302554373093915,0.68760145134798
2023-07-16,Galway,292000.0,0.55,1.5881303332043633,0.11417493777204357,0.6926825421892249
2023-07-17,Galway,292000.0,0.55,1.923595646201462,0.1454560835300039,0.5819082737460853
2023-07-18,Galway,292000.0,0.55,1.7772275517251674,0.1580584322975671,0.5778621622781148
2023-07-19,Galway,292000.0,0.55,1.7683496260164848,0.16200456217678974,0.46975926151013914
2023-07-20,Galway,292000.0,0.55,1.9000616483724828,0.09256174037989448,0.5902467323193523
2023-07-21,Galway,292000.0,0.55,1.8714559799593031,0.15643602457554295,0.5343611660547234
2023-07-22,Galway,292000.0,0.55,1.499983424834782,0.16079890642492545,0.669987175543875
2023-07-23,Galway,292000.0,0.55,1.6479903935400797,0.16516483931894643,0.7292653544496813
2023-07-24,Galway,292000.0,0.55,1.8729406727861804,0.09216256976112056,0.5412602279347576
2023-07-25,Galway,292000.0,0.55,1.7816927077226692,0.12301162577686728,0.5081557757939837
2023-07-26,Galway,292000.0,0.55,1.8417231433717225,0.13453033968835212,0.5095067367528587
2023-07-27,Galway,292000.0,0.55,1.8453009990090097,0.12760766112385424,0.5510086339341304
2023-07-28,Galway,292000.0,0.55,1.7907298793996826,0.16324463676104528,0.5765041042301176
2023-07-29,Galway,292000.0,0.55,1.5696647624774525,0.12295726946164424,0.7318139792188436
2023-07-30,Galway,292000.0,0.55,1.5642886548504171,0.16101547442462857,0.6816640735740255
2023-07-31,Galway,292000.0,0.55,1.8060307256350443,0.1477028097355253,0.5352377410784991
2023-08-01,Galway,292000.0,0.55,1.6624313076883745,0.10747242172027409,0.5759839031180725
2023-08-02,Galway,292000.0,0.55,1.7496152527113418,0.1166978331556775,0.5135679977502919
2023-08-03,Galway,292000.0,0.55,1.6515154668627465,0.1271317796153,0.5710387626739012
2023-08-04,Galway,292000.0,0.55,1.7577731914235935,0.13843217132367225,0.5343352827011782
2023-08-05,Galway,292000.0,0.55,1.5370607022458,0.15634083313070443,0.666420722918633
2023-08-06,Galway,292000.0,0.55,1.4800664187154258,0.13285272256962527,0.6522460751567427
2023-08-07,Galway,292000.0,0.55,1.8128899960397376,0.15466609835977171,0.5362102071408255
2023-08-08,Galway,292000.0,0.55,1.8926475833278904,0.10503857631227673,0.5133760077689732
2023-08-09,Galway,292000.0,0.55,1.8472198454631856,0.07553833985976233,0.5069383420780991
2023-08-10,Galway,292000.0,0.55,1.6599391328827777,0.129760900842753,0.5232540952073009
2023-08-11,Galway,292000.0,0.55,1.843412602809925,0.145668003507379,0.5078057471966672
2023-08-12,Galway,292000.0,0.55,1.5556381080634145,0.12927675196866265,0.6684378291375019
2023-08-13,Galway,292000.0,0.55,1.5389540644771638,0.11630879060887263,0.6618731344909404
2023-08-14,Galway,292000.0,0.55,1.711515140505879,0.14494638687436412,0.5194493022556012
2023-08-15,Galway,292000.0,0.55,1.7519929692169482,0.1751589146954327,0.5213259907229324
2023-08-16,Galway,292000.0,0.55,1.8518114903510021,0.13443189113757356,0.5204600931840649
2023-08-17,Galway,292000.0,0.55,1.790743313620108,0.12197982222098033,0.5794818255604328
2023-08-18,Galway,292000.0,0.55,1.723870862330056,0.11959122747015419,0.5270393555393262
2023-08-19,Galway,292000.0,0.55,1.501674097588926,0.17582037626510025,0.6414985760881075
2023-08-20,Galway,292000.0,0.55,1.516872596097057,0.13569371787669499,0.6504413993172056
2023-08-21,Galway,292000.0,0.55,1.7937203516617337,0.14874346823352091,0.5471828934911956
2023-08-22,Galway,292000.0,0.55,1.887218584900731,0.16090013372481732,0.5212962572489197
2023-08-23,Galway,292000.0,0.55,1.6803673756888022,0.15804356375158857,0.522788938900555
2023-08-24,Galway,292000.0,0.55,1.7522810607336634,0.11806093227345135,0.5196215737616653
2023-08-25,Galway,292000.0,0.55,1.7258317566057098,0.15562060691839116,0.5322454917010112
2023-08-26,Galway,292000.0,0.55,1.4967174930683584,0.15337673444019398,0.6710211278561936
2023-08-27,Galway,292000.0,0.55,1.566675638299941,0.1462847916000062,0.6726094520271074
2023-08-28,Galway,292000.0,0.55,1.7911699320017842,0.1566922918010286,0.47824259206708525
2023-08-29,Galway,292000.0,0.55,1.6565588813006091,0.12527453716872045,0.49529067639160856
2023-08-30,Galway,292000.0,0.55,1.681847533393139,0.13501335841140313,0.448473740553165
2023-08-31,Galway,292000.0,0.55,1.8374663000182894,0.1260058734075178,0.551325129809553
2023-09-01,Galway,292000.0,0.55,1.7204733062459312,0.15166622836641794,0.5444187243006137
2023-09-02,Galway,292000.0,0.55,1.5263424432427457,0.12343826225872873,0.6781483463838908
2023-09-03,Galway,292000.0,0.55,1.4656374781110788,0.14436665491527656,0.6434609770801605
2023-09-04,Galway,292000.0,0.55,1.6735129941881153,0.11461954339823213,0.5456310949746066
2023-09-05,Galway,292000.0,0.55,1.730143207008348,0.13406003067162628,0.5100643965624866
2023-09-06,Galway,292000.0,0.55,1.6657831010051152,0.12926354475465388,0.5075526660518227
2023-09-07,Galway,292000.0,0.55,1.6258047943086127,0.13421553865597124,0.4649743052724267
2023-09-08,Galway,292000.0,0.55,1.6989646088921626,0.13915806443074538,0.48771539925968205
2023-09-09,Galway,292000.0,0.55,1.5497032700229219,0.1328226271936209,0.6214022482077362
2023-09-10,Galway,292000.0,0.55,1.4352224594255996,0.13211076285045592,0.6666821018081471
2023-09-11,Galway,292000.0,0.55,1.7716554277179066,0.09509478357005909,0.5609046090757028
2023-09-12,Galway,292000.0,0.55,1.746875319930617,0.15860565208506378,0.4971180863276637
2023-09-13,Galway,292000.0,0.55,1.6418152993624309,0.12403474257972881,0.5223414016185857
2023-09-14,Galway,292000.0,0.55,1.6994453456034029,0.1316050783910189,0.5194436971141416
2023-09-15,Galway,292000.0,0.55,1.6961373380497766,0.11995325745885543,0.48797829915786217
2023-09-16,Galway,292000.0,0.55,1.5330966849535816,0.15648414679505346,0.5875394417335656
2023-09-17,Galway,292000.0,0.55,1.5350863477173144,0.11841384759147543,0.6165655967973289
2023-09-18,Galway,292000.0,0.55,1.6134850476774953,0.14658646843792267,0.46808392002873295
2023-09-19,Galway,292000.0,0.55,1.6105948851044862,0.16006614559113644,0.5016904619194006
2023-09-20,Galway,292000.0,0.55,1.7696763658613914,0.16941005581244117,0.506906753149819
2023-09-21,Galway,292000.0,0.55,1.7065876694818853,0.16026419137175074,0.5057241552243514
2023-09-22,Galway,292000.0,0.55,1.7272716214897947,0.14889127595444615,0.5061012593825115
2023-09-23,Galway,292000.0,0.55,1.5149909090872504,0.11255788318327917,0.6535971533915997
2023-09-24,Galway,292000.0,0.55,1.5885972926186867,0.1623155493543709,0.6111878734418235
2023-09-25,Galway,292000.0,0.55,1.619657397617021,0.16027415317349283,0.5377415027087257
2023-09-26,Galway,292000.0,0.55,1.773876692371385,0.15328208503998483,0.4610316005566097
2023-09-27,Galway,292000.0,0.55,1.6447618875901588,0.15258750729204884,0.5129867536543642
2023-09-28,Galway,292000.0,0.55,1.7486294683838557,0.1380857239006516,0.5227582212255737
2023-09-29,Galway,292000.0,0.55,1.7916045366876003,0.1262749323581052,0.48738982002993536
2023-09-30,Galway,292000.0,0.55,1.4154314547263125,0.15817017415020504,0.5913033385272782
2023-10-01,Galway,292000.0,0.55,1.5016332053909518,0.162019995008682,0.6508276231641346
2023-10-02,Galway,292000.0,0.55,1.6610615086309326,0.11585973840095162,0.4850213216267468
2023-10-03,Galway,292000.0,0.55,1.6601946955857194,0.15486316035461842,0.5286103711770187
2023-10-04,Galway,292000.0,0.55,1.6822336973703407,0.14153808481097488,0.5282063593352441
2023-10-05,Galway,292000.0,0.55,1.610926217619777,0.15433718690682166,0.5050130085467417
2023-10-06,Galway,292000.0,0.55,1.616558543043853,0.1421332542638892,0.505139856589853
2023-10-07,Galway,292000.0,0.55,1.5168323347733,0.15884313021069785,0.6612518137610437
2023-10-08,Galway,292000.0,0.55,1.5281291260335295,0.15713430265781736,0.6429543189193604
2023-10-09,Galway,292000.0,0.55,1.6420923877183353,0.15439292401706153,0.47724066626271144
2023-10-10,Galway,292000.0,0.55,1.58542928698784,0.10922305777599868,0.510204137702325
2023-10-11,Galway,292000.0,0.55,1.840536035044575,0.15314419670554685,0.5217587253815915
2023-10-12,Galway,292000.0,0.55,1.7540359665860716,0.13773236277101822,0.5112439343594607
2023-10-13,Galway,292000.0,0.55,1.703455248945428,0.11431178732378587,0.5108485488230434
2023-10-14,Galway,292000.0,0.55,1.4188776699455723,0.15085075343384072,0.6272699131436178
2023-10-15,Galway,292000.0,0.55,1.4442172465537533,0.10953166831151225,0.6281354080475463
2023-10-16,Galway,292000.0,0.55,1.6955807847755486,0.15460767794535263,0.47720655784509514
2023-10-17,Galway,292000.0,0.55,1.6168366008649695,0.17052200720728314,0.46238851380914403
2023-10-18,Galway,292000.0,0.55,1.7892328706881153,0.12680488612874083,0.5388380155445105
2023-10-19,Galway,292000.0,0.55,1.6884969754184023,0.15512566979950404,0.486145712437603
2023-10-20,Galway,292000.0,0.55,1.7056698369190613,0.14581271898877549,0.5118219045093618
2023-10-21,Galway,292000.0,0.55,1.4189817212834006,0.14978647216832602,0.5868136951752783
2023-10-22,Galway,292000.0,0.55,1.4258213932557038,0.10998079672209138,0.6364102072604936
2023-10-23,Galway,292000.0,0.55,1.6278995502906226,0.14898741254129158,0.48044916795804543
2023-10-24,Galway,292000.0,0.55,1.6978229150264736,0.13954662806139706,0.593848426528504
2023-10-25,Galway,292000.0,0.55,1.6618842856447984,0.15159273049859817,0.47474856904019364
2023-10-26,Galway,292000.0,0.55,1.6603467162216825,0.13708175891673358,0.47633546623885126
2023-10-27,Galway,292000.0,0.55,1.7004234507366225,0.15868771351867608,0.5333328953608074
2023-10-28,Galway,292000.0,0.55,1.491065598464039,0.1423831199955311,0.6656361809261215
2023-10-29,Galway,292000.0,0.55,1.566966988927043,0.1504382900390394,0.5687649368089187
2023-10-30,Galway,292000.0,0.55,1.6664044047840374,0.16413109790443625,0.5127756339832833
2023-10-31,Galway,292000.0,0.55,1.6136171486121604,0.14059307915585456,0.5313941838480747
2023-11-01,Galway,292000.0,0.55,1.6981780983858759,0.15670562469349827,0.4745283408567773
2023-11-02,Galway,292000.0,0.55,1.7998981528871008,0.14151146901165998,0.5314622964846696
2023-11-03,Galway,292000.0,0.55,1.6622833299608806,0.14736354131038984,0.495317145681923
2023-11-04,Galway,292000.0,0.55,1.4979707838359444,0.1265912131117564,0.6092364098650607
2023-11-05,Galway,292000.0,0.55,1.4741668429258443,0.15239467500618573,0.6285569157584632
2023-11-06,Galway,292000.0,0.55,1.726300361837618,0.16133283170027674,0.497273386304117
2023-11-07,Galway,292000.0,0.55,1.7162605693865158,0.13543981707097333,0.4695787763767377
2023-11-08,Galway,292000.0,0.55,1.6455678251311323,0.15277775996814313,0.5777884948970705
2023-11-09,Galway,292000.0,0.55,1.6837803289941453,0.14555483114708423,0.4974620793797065
2023-11-10,Galway,292000.0,0.55,1.7631639786512343,0.11523117508079701,0.48877234644187484
2023-11-11,Galway,292000.0,0.55,1.5610022055052242,0.14406982074688438,0.6644846319242561
2023-11-12,Galway,292000.0,0.55,1.5504298148967612,0.1631701208651226,0.6368481289565122
2023-11-13,Galway,292000.0,0.55,1.7576923007637204,0.12751599600445684,0.550805170822847
2023-11-14,Galway,292000.0,0.55,1.6768754765730887,0.10193539634844964,0.5030678984863102
2023-11-15,Galway,292000.0,0.55,1.6748437578443067,0.14116425641069838,0.5215100183940559
2023-11-16,Galway,292000.0,0.55,1.7622948033071706,0.12443938706290864,0.5138092437101951
2023-11-17,Galway,292000.0,0.55,1.6224154346133661,0.17458030177923628,0.5159976270060493
2023-11-18,Galway,292000.0,0.55,1.4917330938168172,0.13633880316456345,0.6327964702490239
2023-11-19,Galway,292000.0,0.55,1.389809225491841,0.13705826736205437,0.6358932414701811
2023-11-20,Galway,292000.0,0.55,1.6738511965817282,0.12476251376696806,0.5609798090477992
2023-11-21,Galway,292000.0,0.55,1.6524840162152585,0.14208782496630917,0.49075191464612505
2023-11-22,Galway,292000.0,0.55,1.6203788229274052,0.12605525556833386,0.4947486159405295
2023-11-23,Galway,292000.0,0.55,1.7381867698683668,0.11940139088720825,0.5007874998265608
2023-11-24,Galway,292000.0,0.55,1.6505937690182808,0.135948318147326,0.5280207586995374
2023-11-25,Galway,292000.0,0.55,1.4737064385933658,0.12122666877625946,0.6509492649446157
2023-11-26,Galway,292000.0,0.55,1.4800802452617783,0.1631304997423236,0.6668537760416917
2023-11-27,Galway,292000.0,0.55,1.6505668614391364,0.11423951423875167,0.47111538902982747
2023-11-28,Galway,292000.0,0.55,1.7967401629672337,0.13574688483509442,0.5187484905466696
2023-11-29,Galway,292000.0,0.55,1.6663709914209868,0.12365268371083367,0.5057777814413635
2023-11-30,Galway,292000.0,0.55,1.7122467269234902,0.11005876842225638,0.5024988783898775
2023-12-01,Galway,292000.0,0.55,1.6648049369035063,0.16987374595545984,0.5320088475703718
2023-12-02,Galway,292000.0,0.55,1.5137865440251255,0.09589187175798689,0.6005192204374983
2023-12-03,Galway,292000.0,0.55,1.5227252914601324,0.16576641474592058,0.6672594883083626
2023-12-04,Galway,292000.0,0.55,1.7315010552561876,0.10946773788818005,0.5314318638169095
2023-12-05,Galway,292000.0,0.55,1.7127357313753344,0.1389728432578451,0.48462045434052137
2023-12-06,Galway,292000.0,0.55,1.7624171385697485,0.18163896240618205,0.5243007870237935
2023-12-07,Galway,292000.0,0.55,1.8632158360759952,0.09542581959675547,0.57323500717953
2023-12-08,Galway,292000.0,0.55,1.7434196344663642,0.1102650523507302,0.5155876967733898
2023-12-09,Galway,292000.0,0.55,1.5338142310810736,0.16295139821003354,0.6767733250879987
2023-12-10,Galway,292000.0,0.55,1.518758488701056,0.1406011724023779,0.6524244354452644
2023-12-11,Galway,292000.0,0.55,1.9361531319708234,0.12648603407865985,0.5029922076630255
2023-12-12,Galway,292000.0,0.55,1.8672189187867663,0.1365768308731459,0.49975175083643597
2023-12-13,Galway,292000.0,0.55,1.7913173341193387,0.11828037484484843,0.5153155836352696
2023-12-14,Galway,292000.0,0.55,1.8017196274725185,0.139605647210457,0.5658006590384702
2023-12-15,Galway,292000.0,0.55,1.7043519782439884,0.16651331067420252,0.5514077381128836
2023-12-16,Galway,292000.0,0.55,1.5330230024863185,0.12970292683155119,0.6381428209899116
2023-12-17,Galway,292000.0,0.55,1.555064588536094,0.1399352547631562,0.6888238192953189
2023-12-18,Galway,292000.0,0.55,1.7608151543685866,0.16080255380454866,0.5233374772130973
2023-12-19,Galway,292000.0,0.55,1.6946148825711331,0.1761826072270929,0.5065955590110296
2023-12-20,Galway,292000.0,0.55,1.6997372869696148,0.12567804484459677,0.5399331160070527
2023-12-21,Galway,292000.0,0.55,1.7884209276340566,0.1431021611465963,0.5000399827885235
2023-12-22,Galway,292000.0,0.55,1.77422040338786,0.12617416677414384,0.48048632454008444
2023-12-23,Galway,292000.0,0.55,1.4198202250851126,0.12457224334373618,0.6975990729657626
2023-12-24,Galway,292000.0,0.55,1.5478853856270114,0.12936287734400892,0.6048610718697404
2023-12-25,Galway,292000.0,0.55,1.8422856847176101,0.1248083887176878,0.5432408876472031
2023-12-26,Galway,292000.0,0.55,1.7087818920785345,0.10328072216532766,0.4818604335381394
2023-12-27,Galway,292000.0,0.55,1.7692123345736972,0.0981992648490105,0.526282602756116
2023-12-28,Galway,292000.0,0.55,1.6553718779902034,0.12288605416813277,0.5212770883922082
2023-12-29,Galway,292000.0,0.55,1.810828590975844,0.13979691591824134,0.5141065631241828
2023-12-30,Galway,292000.0,0.55,1.4762967268008844,0.16101203021868077,0.5942564823202721
2023-12-31,Galway,292000.0,0.55,1.46839467955751,0.12681440282989043,0.655929362695105
2024-01-01,Galway,292000.0,0.55,1.8030931962848047,0.13392889879147346,0.548067961777795
2024-01-02,Galway,292000.0,0.55,2.0035811604484857,0.15015590804448667,0.522526339505739
2024-01-03,Galway,292000.0,0.55,1.7824287567119255,0.15171232704829601,0.5471594201494709
2024-01-04,Galway,292000.0,0.55,1.7374588952788719,0.13496105066204173,0.5786382667169069
2024-01-05,Galway,292000.0,0.55,1.8590413857097077,0.13616404067533477,0.5278721739524833
2024-01-06,Galway,292000.0,0.55,1.6211027283623638,0.17390400706630593,0.6943122979999786
2024-01-07,Galway,292000.0,0.55,1.7145665478625916,0.13065407683667096,0.6525807622444993
2024-01-08,Galway,292000.0,0.55,1.7370580210430362,0.12760859179668435,0.5605262823044656
2024-01-09,Galway,292000.0,0.55,1.7150260047285097,0.10535043019560934,0.5681614611885706
2024-01-10,Galway,292000.0,0.55,1.8032423752908882,0.14569161967078012,0.6227384993466376
2024-01-11,Galway,292000.0,0.55,1.8530013864928692,0.13204205715793307,0.5760480925893987
2024-01-12,Galway,292000.0,0.55,1.8514501774354337,0.17461037733887866,0.5620468526401676
2024-01-13,Galway,292000.0,0.55,1.676446666616634,0.13064798654860696,0.7284712520006568
2024-01-14,Galway,292000.0,0.55,1.5151830915236393,0.15311052975311182,0.6572668776192837
2024-01-15,Galway,292000.0,0.55,1.767569013583911,0.15548194314712738,0.5809864981286831
2024-01-16,Galway,292000.0,0.55,1.8163007209131878,0.16947556618449744,0.5330961192051274
2024-01-17,Galway,292000.0,0.55,1.8868258486625895,0.11154749136793998,0.5309022268898732
2024-01-18,Galway,292000.0,0.55,1.8601092730211788,0.16785605381224916,0.5816913945549848
2024-01-19,Galway,292000.0,0.55,1.7957711544935764,0.13746680563705208,0.5561878449370641
2024-01-20,Galway,292000.0,0.55,1.5435659884560835,0.1351631803802211,0.7260149272731822
2024-01-21,Galway,292000.0,0.55,1.6632074057879551,0.13113148467679017,0.6438870666852712
2024-01-22,Galway,292000.0,0.55,1.894993536502173,0.1294750382992462,0.5573473750951822
2024-01-23,Galway,292000.0,0.55,2.0307111278804726,0.13046979562840416,0.5337368266245064
2024-01-24,Galway,292000.0,0.55,1.8130397795352133,0.09153551613702318,0.5413045751868927
2024-01-25,Galway,292000.0,0.55,1.9457685643938534,0.1471915546122331,0.4928971883429894
2024-01-26,Galway,292000.0,0.55,1.741152907143957,0.13842924446397917,0.577041411715277
2024-01-27,Galway,292000.0,0.55,1.572762256763747,0.11859861265594193,0.6930465603622376
2024-01-28,Galway,292000.0,0.55,1.5645555859617537,0.1359557670601554,0.6576924042214328
2024-01-29,Galway,292000.0,0.55,1.792851540652992,0.18216743740391786,0.5095454667568065
2024-01-30,Galway,292000.0,0.55,1.76409649827832,0.14464160106871057,0.5236589677512057
2024-01-31,Galway,292000.0,0.55,1.7872552294660342,0.1296167123442124,0.5906779114758145
2024-02-01,Galway,292000.0,0.55,1.894721103389158,0.17065009197416028,0.5684239950473554
2024-02-02,Galway,292000.0,0.55,1.865570636053814,0.12163823130403154,0.5615393182929149
2024-02-03,Galway,292000.0,0.55,1.7147272135614362,0.134192904975335,0.7289823275722382
2024-02-04,Galway,292000.0,0.55,1.665455125105457,0.12638461791258992,0.7147775423083995
2024-02-05,Galway,292000.0,0.55,1.898665676980651,0.13256967216964732,0.5782930382101977
2024-02-06,Galway,292000.0,0.55,2.0116963598064364,0.15148860033890998,0.5934120624790608
2024-02-07,Galway,292000.0,0.55,1.922381532152599,0.1485359491423167,0.5812531433351222
2024-02-08,Galway,292000.0,0.55,1.910336985985994,0.12290788562526474,0.5974177223500821
2024-02-09,Galway,292000.0,0.55,1.8973629693882894,0.13466289219008382,0.5363071593180507
2024-02-10,Galway,292000.0,0.55,1.6750413431447844,0.13884945758959197,0.7163789721635327
2024-02-11,Galway,292000.0,0.55,1.7089148942651968,0.12920136155365325,0.7040767198782908
2024-02-12,Galway,292000.0,0.55,1.84004002933226,0.1364658988995014,0.5747035632153747
2024-02-13,Galway,292000.0,0.55,1.985946631386718,0.12309660719044954,0.5703954037521956
2024-02-14,Galway,292000.0,0.55,2.0194268286771533,0.12282245648740817,0.5528577638571714
2024-02-15,Galway,292000.0,0.55,1.9866222991574949,0.13803504169399947,0.5613211685301848
2024-02-16,Galway,292000.0,0.55,1.8625642065258559,0.11701923968240396,0.599546424845392
2024-02-17,Galway,292000.0,0.55,1.5698334575336015,0.14531754036787095,0.6983635544950682
2024-02-18,Galway,292000.0,0.55,1.6425819457640907,0.1333782591170685,0.6779917685674066
2024-02-19,Galway,292000.0,0.55,1.9102832069652906,0.1191794473855967,0.589186149478638
2024-02-20,Galway,292000.0,0.55,1.9614377765638276,0.12520046625995848,0.6003306581156362
2024-02-21,Galway,292000.0,0.55,1.8852844083209472,0.127820306741638,0.5637633437270811
2024-02-22,Galway,292000.0,0.55,1.8763681037068438,0.13401937365618885,0.5754873835862887
2024-02-23,Galway,292000.0,0.55,2.0154237212148027,0.1393548185657664,0.5470770576590647
2024-02-24,Galway,292000.0,0.55,1.6276655801432929,0.1330671537494908,0.7087930966334973
2024-02-25,Galway,292000.0,0.55,1.7422125777685655,0.1202191856881959,0.7473539654624961
2024-02-26,Galway,292000.0,0.55,1.9673660448019714,0.16500813005139645,0.5953904678191977
2024-02-27,Galway,292000.0,0.55,1.8024006964651802,0.15474201246561387,0.5761677791863351
2024-02-28,Galway,292000.0,0.55,1.91964089883975,0.13927754443401563,0.5637318303487048
2024-02-29,Galway,292000.0,0.55,1.8578099813015228,0.15563567341593096,0.5239076960336219
2024-03-01,Galway,292000.0,0.55,1.8810558187350106,0.1434801568821103,0.5972272319088574
2024-03-02,Galway,292000.0,0.55,1.5978534749076478,0.13208515594872386,0.7484669364242654
2024-03-03,Galway,292000.0,0.55,1.6156997398023774,0.138773007621692,0.7660125930556838
2024-03-04,Galway,292000.0,0.55,1.9842549148548667,0.18892950949228868,0.6472431677483153
2024-03-05,Galway,292000.0,0.55,1.9227999084620138,0.1564077526762258,0.5990776805514475
2024-03-06,Galway,292000.0,0.55,1.9732903949287142,0.1573609319810986,0.6161469706418985
2024-03-07,Galway,292000.0,0.55,1.8726405332058866,0.12943939227708776,0.5552147808481747
2024-03-08,Galway,292000.0,0.55,1.9279136939699733,0.1487684591428669,0.6234541527079365
2024-03-09,Galway,292000.0,0.55,1.6998224508070623,0.18098007151012716,0.7605776938581018
2024-03-10,Galway,292000.0,0.55,1.617095968930435,0.14539083033922398,0.7751358514086216
2024-03-11,Galway,292000.0,0.55,1.8291650603470448,0.15794441488665048,0.6079051225168172
2024-03-12,Galway,292000.0,0.55,1.9862625987581026,0.16152257680266913,0.6013806871866413
2024-03-13,Galway,292000.0,0.55,1.963595302335544,0.14959437133001602,0.6315132293501269
2024-03-14,Galway,292000.0,0.55,1.88220173565364,0.1676874987046449,0.5686222139316007
2024-03-15,Galway,292000.0,0.55,1.9445458730688245,0.14156235648533563,0.6070364689198434
2024-03-16,Galway,292000.0,0.55,1.7631991472677147,0.14674018500599828,0.766960185270834
2024-03-17,Galway,292000.0,0.55,1.8458264134475801,0.12490605991953065,0.7121527399265999
2024-03-18,Galway,292000.0,0.55,1.885542443228488,0.18830536722793237,0.5543861393246149
2024-03-19,Galway,292000.0,0.55,2.000044061977847,0.14298998026056461,0.6009156697037739
2024-03-20,Galway,292000.0,0.55,2.1212601466445418,0.13923355504702775,0.5918575084602159
2024-03-21,Galway,292000.0,0.55,1.9573518414168496,0.16403085160003641,0.6060757704314093
2024-03-22,Galway,292000.0,0.55,2.0678308256087328,0.12763028556788325,0.6071396714784064
2024-03-23,Galway,292000.0,0.55,1.5524385122283904,0.1369756540358913,0.7128471440430004
2024-03-24,Galway,292000.0,0.55,1.8183881484844358,0.12191231362841366,0.7452205471773885
2024-03-25,Galway,292000.0,0.55,1.951496317182103,0.1375008792801093,0.621341309942046
2024-03-26,Galway,292000.0,0.55,1.8138476630506453,0.12954269688246609,0.5779383862748142
2024-03-27,Galway,292000.0,0.55,2.012860423504759,0.14758437707220437,0.5800130948449232
2024-03-28,Galway,292000.0,0.55,2.0342662579957214,0.13460947199733564,0.5553650235418769
2024-03-29,Galway,292000.0,0.55,2.046992803739441,0.1254668872444644,0.6122896045873125
2024-03-30,Galway,292000.0,0.55,1.8007162478884728,0.13136124355216994,0.7925378177814125
2024-03-31,Galway,292000.0,0.55,1.7159998720933967,0.1347547287132954,0.695371884757112
2024-04-01,Galway,292000.0,0.55,1.9148678638829981,0.12713818905546387,0.6166153343943009
2024-04-02,Galway,292000.0,0.55,1.9365304141065953,0.15521255137316686,0.6207465170098754
2024-04-03,Galway,292000.0,0.55,1.969164057454005,0.15007346013722778,0.5779616089734795
2024-04-04,Galway,292000.0,0.55,2.003486075928671,0.1398697131450451,0.583463241088506
2024-04-05,Galway,292000.0,0.55,1.9349911538735467,0.11402402206904409,0.5637917175481979
2024-04-06,Galway,292000.0,0.55,1.7385394275834551,0.14706125990343727,0.719967951002985
2024-04-07,Galway,292000.0,0.55,1.7959314842103116,0.11231614113774693,0.7477402681634574
